Kaggle_ID,Date,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Record_id,Rented Bike Count
6191,28/04/2018,7,10.8,78,0.5,335,7.1,0.26,0.0,0.0,Spring,No Holiday,Yes,2822927,374
6192,9/3/2018,4,2.5,76,1.0,403,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,556956,59
6193,16/04/2018,18,17.0,28,3.1,2000,-1.6,0.88,0.0,0.0,Sprng,No Holiday,Yes,13576290,2693
6194,14/06/2018,3,20.8,73,0.7,756,15.7,0.0,0.0,0.0,Summmer,No Holiday,Yes,1932945,285
6195,3/4/2018,0,47.3,0,-0.3,2,10.5,,0.0,0.3,Winteer,No Holiday,No,4082723,774
6196,16/10/2018,7,10.2,68,0.4,1493,4.5,,0.0,0.0,Autum,No Holiday,Yes,6587779,1178
6197,31/08/2018,-8,13.0,59,1.8,1383,5.5,0.48,0.2,0.0,Sproing,No Holiday,No,1343423,93
6198,12/7/2018,7,25.9,87,,834,23.5,,0.0,0.0,Summmer,No Holiday,Yes,7143350,1363
6199,24/07/2018,5,27.5,70,0.1,1976,21.5,0.0,0.0,0.0,Summmer,No Holiday,Yes,2417869,336
6200,7/2/2018,19,-5.2,33,2.6,2000,-19.0,0.0,0.0,0.0,Wintr,No Holiday,Yes,2186662,287
6201,31/05/2018,1,15.5,82,1.5,513,12.4,0.0,,0.0,Sproing,No Holiday,Yes,3257433,602
6202,4/7/2018,4,24.7,82,0.3,2000,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,1733638,228
6203,24/08/2018,-3,13.2,60,,1420,4.1,0.56,0.3,0.0,Autumn,No Holiday,No,1394544,200
6204,23/10/2018,8,11.0,78,0.8,412,7.3,0.03,0.0,0.0,Autmn,No Holiday,Yes,8338739,1485
6205,7/10/2018,12,19.8,46,2.5,1837,7.8,2.3,0.0,0.0,Auttumn,No Holiday,Yes,8262141,1544
6206,14/07/2018,3,25.2,83,1.1,1835,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,3122633,574
6207,20/11/2018,0,3.8,42,1.7,1458,-7.9,0.0,0.0,0.0,Auttumn,No Holiday,Yes,2626449,482
6208,26/03/2018,5,5.4,97,1.5,38,4.9,0.0,,0.0,Sprng,No Holiday,Yes,1017247,103
6209,26/10/2018,17,14.3,77,2.9,1966,10.3,0.5,0.0,0.0,Autumn,No Holiday,Yes,8062057,1416
6210,13/04/2018,7,8.8,33,1.2,2000,-6.6,0.11,0.0,0.0,Sprng,No Holiday,Yes,5341794,984
6211,19/06/2018,14,27.2,44,2.9,1377,13.8,2.59,0.0,0.0,Summmer,No Holiday,Yes,6846542,1284
6212,28/10/2018,4,6.8,65,1.1,2000,0.6,0.0,0.0,0.0,Autum,No Holiday,Yes,1260038,152
6213,6/6/2018,19,24.9,56,3.1,1469,15.5,0.51,0.0,0.0,Summr,Holiday,Yes,11745656,2157
6214,13/10/2018,1,8.5,70,0.2,1856,3.3,0.0,,0.0,Auttumn,No Holiday,Yes,3635744,696
6215,29/01/2018,9,-10.8,34,2.9,1975,-23.6,0.17,0.0,0.0,Wintr,No Holiday,Yes,1533923,203
6216,1/9/2018,7,21.1,81,1.0,1738,17.7,0.14,0.0,0.0,Auttumn,No Holiday,Yes,3162248,485
6217,7/6/2018,1,19.1,86,1.8,522,16.6,0.0,0.0,0.0,Summr,No Holiday,Yes,3445693,582
6218,19/09/2018,22,20.9,71,1.6,1057,15.4,0.0,0.1,0.0,Auttumn,No Holiday,No,490053,0
6219,20/04/2018,9,15.8,42,0.9,683,2.8,1.37,0.0,0.0,Sprng,No Holiday,Yes,5383951,949
6220,19/09/2018,6,19.0,76,0.3,1488,14.6,0.0,0.0,0.0,Autmn,No Holiday,No,452090,0
6221,7/2/2018,21,-6.3,48,2.2,1965,-15.5,0.0,0.0,0.0,Winter,No Holiday,Yes,1681255,221
6222,19/05/2018,2,11.1,74,1.9,2000,6.6,0.0,0.0,0.0,Spriing,No Holiday,Yes,3433699,547
6223,22/09/2018,8,18.2,86,0.0,858,15.8,0.48,0.0,0.0,Autmn,No Holiday,Yes,4153726,693
6224,24/03/2018,13,12.4,50,2.5,379,2.2,2.48,0.0,0.0,Sprng,No Holiday,Yes,5275440,910
6225,1/8/2018,22,32.6,64,2.4,1703,24.8,0.0,0.0,0.0,Summr,No Holiday,Yes,6979059,1351
6226,19/06/2018,7,19.9,72,0.6,840,14.6,0.32,0.0,0.0,Summmer,No Holiday,Yes,8668593,1544
6227,8/7/2018,16,27.9,39,1.2,2000,12.6,2.16,0.0,0.0,Summr,No Holiday,Yes,11365513,2080
6228,27/01/2018,22,-7.8,43,2.3,1804,-18.2,0.0,0.0,0.0,Wintr,No Holiday,Yes,1571390,122
6229,27/04/2018,22,14.7,63,1.4,554,7.7,0.0,0.0,0.0,Sprng,No Holiday,Yes,6568890,1260
6230,13/04/2018,16,18.3,16,1.0,2000,-7.9,0.7,0.0,0.0,Sprng,No Holiday,Yes,6654055,1294
6231,23/08/2018,15,32.0,53,2.1,1992,21.2,1.57,,0.0,Summmer,No Holiday,Yes,4616739,851
6232,27/12/2017,6,-9.8,37,1.7,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes,885066,109
6233,4/2/2018,19,-7.7,31,3.3,2000,-21.9,,0.0,0.0,Winteer,No Holiday,Yes,1323081,129
6234,11/9/2018,19,23.7,49,1.8,2000,12.3,0.03,0.0,0.0,Autum,No Holiday,Yes,13020281,2501
6235,21/01/2018,18,2.5,24,2.0,2000,-16.0,0.02,0.0,0.0,Wintr,No Holiday,Yes,1900610,332
6236,17/02/2018,18,-0.3,17,1.9,2000,-22.4,0.2,0.0,0.0,Wintr,Holiday,Yes,1421939,225
6237,4/10/2018,20,21.3,53,1.8,2000,11.3,0.0,0.0,0.0,Autumn,No Holiday,No,458141,0
6238,24/11/2018,8,0.4,96,3.1,33,-0.1,0.0,0.0,4.0,Autmn,No Holiday,Yes,1120634,29
6239,11/1/2018,9,-12.0,53,2.6,1781,-19.6,0.16,0.0,0.0,Winter,No Holiday,Yes,1284596,225
6240,30/01/2018,13,-1.3,35,2.0,1893,-14.8,1.18,0.0,0.0,Wonter,No Holiday,Yes,1982828,219
6241,7/11/2018,6,11.0,91,1.0,124,9.5,0.0,1.0,0.0,Autumn,No Holiday,Yes,1619494,210
6242,24/05/2018,3,12.1,64,0.8,1538,5.4,0.0,0.0,0.0,Sproing,No Holiday,Yes,1958043,264
6243,7/3/2018,3,2.7,55,1.5,1989,-5.4,0.0,0.0,0.0,Spriing,No Holiday,Yes,592890,89
6244,5/9/2018,21,23.9,75,2.3,1975,19.1,0.0,0.0,0.0,Auttumn,No Holiday,Yes,10368729,2026
6245,17/09/2018,13,25.6,50,,1876,14.3,,0.0,0.0,Autmn,No Holiday,Yes,5994787,1107
6246,6/12/2017,-2,12.6,58,1.8,1417,3.8,0.59,0.1,0.1,Sproing,No Holiday,No,2131081,339
6247,9/11/2018,3,10.8,82,2.8,1712,7.8,0.0,0.5,0.0,Autum,No Holiday,No,775323,0
6248,6/1/2018,17,1.1,31,1.7,1989,-14.1,0.26,0.0,0.0,Winteer,No Holiday,Yes,2570059,393
6249,12/1/2018,19,-8.2,32,1.1,2000,-22.0,0.0,0.0,0.0,Wonter,No Holiday,Yes,2098678,247
6250,20/03/2018,1,5.5,42,3.1,2000,-6.4,0.0,0.0,0.0,Spriing,No Holiday,Yes,2318664,271
6251,25/03/2018,20,10.7,70,2.8,236,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2740330,525
6252,18/05/2018,15,16.7,85,1.2,2000,14.1,0.49,0.0,0.0,Spriing,No Holiday,Yes,4938842,907
6253,7/5/2018,12,22.9,35,0.8,1948,6.6,3.05,0.0,0.0,Sprng,No Holiday,Yes,7747551,1376
6254,8/10/2018,-6,12.7,56,1.7,1396,4.3,0.57,0.2,0.1,Autmn,No Holiday,Yes,2215589,390
6255,7/12/2017,19,-0.4,47,2.5,1269,-10.3,0.0,0.0,0.0,Wintr,No Holiday,Yes,3008338,488
6256,5/7/2018,16,28.2,71,1.7,2000,22.4,0.96,0.0,0.0,Sumer,No Holiday,Yes,6508785,1201
6257,26/10/2018,-3,11.7,59,1.8,1436,3.9,0.65,,0.1,Summmer,No Holiday,No,5985401,1018
6258,12/9/2018,11,24.8,44,2.1,1955,11.7,2.55,,0.0,Autum,No Holiday,Yes,6044822,1029
6259,13/02/2018,18,3.1,50,3.7,2000,-6.3,0.07,0.0,0.0,Winteer,No Holiday,Yes,3433078,633
6260,29/11/2018,8,0.8,44,1.7,1439,-10.0,0.02,,0.0,Autumn,No Holiday,Yes,8200421,1597
6261,20/04/2018,20,21.1,43,1.8,788,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes,7138491,1357
6262,19/04/2018,0,9.8,44,1.4,1268,-1.8,0.0,0.0,0.0,Spriing,No Holiday,Yes,3363128,527
6263,9/3/2018,22,2.9,69,1.2,1179,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,3436784,516
6264,9/10/2018,6,10.8,69,0.8,2000,5.3,,0.0,0.0,Autum,Holiday,No,265151,0
6265,19/01/2018,7,-2.0,49,1.9,1281,-11.3,0.0,0.0,0.0,Wonter,No Holiday,Yes,1929389,344
6266,20/04/2018,22,18.2,52,1.3,818,8.1,0.0,0.0,0.0,Spriing,No Holiday,Yes,6425460,1101
6267,9/5/2018,21,16.4,56,0.8,2000,7.5,0.0,0.0,0.0,Spriing,No Holiday,Yes,9895616,1922
6268,16/12/2017,22,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes,961455,157
6269,23/04/2018,4,9.5,95,2.4,410,8.7,0.0,3.5,0.0,Sproing,No Holiday,Yes,554471,5
6270,10/12/2017,2,0.2,52,0.7,1726,-8.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2130569,237
6271,8/6/2018,-6,13.1,58,1.7,1418,4.3,0.49,,0.1,Winteer,Holiday,No,6146738,1164
6272,15/07/2018,22,27.5,77,0.9,1778,23.0,0.0,0.0,0.0,Summmer,No Holiday,Yes,9363724,1677
6273,2/12/2017,7,-4.4,81,2.5,1276,-7.1,0.0,0.0,0.0,Wonter,No Holiday,Yes,1453860,136
6274,22/08/2018,12,33.9,45,1.4,1923,20.2,2.95,0.0,0.0,Summr,No Holiday,Yes,4526029,799
6275,18/10/2018,21,12.6,60,0.5,2000,5.0,,0.0,0.0,Auttumn,No Holiday,Yes,8356643,1507
6276,15/11/2018,11,11.1,47,1.2,1047,0.1,1.48,0.0,0.0,Autumn,No Holiday,Yes,4374402,828
6277,22/10/2018,21,13.4,56,0.7,758,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,8278159,1574
6278,3/2/2018,-4,13.7,57,1.8,1498,3.3,0.55,0.2,0.1,Spring,No Holiday,Yes,140415,8
6279,8/7/2018,19,26.3,51,1.7,2000,15.3,0.18,0.0,0.0,Summer,No Holiday,Yes,11976666,2363
6280,27/05/2018,5,17.6,0,0.8,1304,9.7,0.0,0.0,0.0,Spring,No Holiday,Yes,1325155,167
6281,12/12/2017,-3,12.3,56,1.8,1441,3.7,0.58,0.1,0.1,Spring,No Holiday,No,8211487,1560
6282,30/06/2018,0,23.0,84,1.9,375,20.1,0.0,0.0,0.0,Summr,No Holiday,Yes,7355473,1306
6283,8/8/2018,10,31.6,58,2.3,1528,22.3,2.02,0.0,0.0,Sumer,No Holiday,Yes,3942977,695
6284,30/11/2018,0,1.8,62,1.6,1411,-4.7,0.0,0.0,0.0,Autmn,No Holiday,Yes,2654057,496
6285,29/09/2018,17,26.3,31,1.0,2000,7.8,1.03,0.0,0.0,Autumn,No Holiday,Yes,13059038,2461
6286,10/2/2018,13,2.8,31,4.0,967,-12.6,1.42,0.0,0.0,Wintr,No Holiday,Yes,1917029,295
6287,4/9/2018,13,,58,2.8,2000,17.5,2.87,0.0,0.0,Auttumn,No Holiday,Yes,5714292,1018
6288,7/9/2018,21,20.6,48,2.1,2000,9.1,0.0,0.0,0.0,Auttumn,No Holiday,Yes,10433511,1893
6289,12/10/2018,16,16.9,34,1.2,1942,0.9,1.47,0.0,0.0,Autumn,No Holiday,Yes,8146755,1456
6290,5/12/2017,5,,33,2.6,2000,-20.9,0.0,0.0,0.0,Wonter,No Holiday,Yes,846660,74
6291,17/07/2018,1,25.8,78,0.4,2000,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,4266227,696
6292,19/08/2018,6,23.1,64,,2000,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes,1915398,284
6293,13/05/2018,8,14.1,98,1.3,834,13.7,0.26,0.0,0.0,Spring,No Holiday,Yes,2639763,366
6294,7/5/2018,16,,38,2.2,1903,9.2,1.1,0.0,0.0,Sprng,No Holiday,Yes,12009985,2211
6295,2/6/2018,3,18.9,63,1.5,1007,11.6,0.0,0.0,0.0,Summr,No Holiday,Yes,3394263,505
6296,23/02/2018,10,2.2,83,0.8,221,-0.3,0.92,,3.7,Winter,No Holiday,Yes,1424394,187
6297,17/05/2018,2,21.8,97,1.3,175,21.2,0.0,1.0,0.0,Sproing,No Holiday,Yes,633286,84
6298,29/08/2018,1,22.8,97,0.5,2000,22.2,0.0,0.5,0.0,Summer,No Holiday,Yes,1902790,328
6299,7/6/2018,11,23.4,62,1.8,603,15.6,2.87,,0.0,Summmer,No Holiday,Yes,5873957,1055
6300,12/10/2018,23,9.8,66,0.5,1979,3.7,0.0,,0.0,Autum,No Holiday,Yes,5061117,948
6301,30/06/2018,19,24.3,95,0.5,958,23.4,0.11,4.0,0.0,Summer,No Holiday,Yes,2437892,459
6302,16/05/2018,0,24.4,63,0.8,745,16.8,0.0,0.0,0.0,Spring,No Holiday,Yes,4161952,658
6303,6/6/2018,21,22.1,72,2.5,923,16.8,0.0,,0.0,Summer,Holiday,Yes,10532330,1997
6304,16/07/2018,16,33.3,46,3.1,1914,20.1,2.51,0.0,0.0,Summmer,No Holiday,Yes,5191951,839
6305,13/12/2017,14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,Wonter,No Holiday,Yes,1483695,252
6306,4/2/2018,13,-8.3,34,4.0,1561,-21.4,2.22,0.0,0.0,Winteer,No Holiday,Yes,1702640,158
6307,5/2/2018,20,,35,3.8,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1504346,204
6308,5/7/2018,1,,79,1.7,1121,20.0,0.0,,0.0,Sumer,No Holiday,Yes,4868413,864
6309,18/03/2018,-9,12.0,59,1.8,1409,4.1,0.65,0.1,0.1,Sumer,Holiday,No,8976453,1706
6310,14/02/2018,20,2.8,29,2.8,1473,-13.5,0.0,0.0,0.0,Wintr,No Holiday,Yes,1957916,264
6311,27/07/2018,18,33.7,62,3.2,1082,25.3,0.87,,0.0,Summr,No Holiday,Yes,11619545,2234
6312,21/12/2017,3,-2.9,89,1.3,288,-4.4,0.0,0.0,2.2,Winter,No Holiday,Yes,1150705,84
6313,2/7/2018,-10,12.3,58,1.8,1449,4.0,0.57,0.2,0.0,Winter,No Holiday,Yes,3167217,484
6314,6/2/2018,12,-8.2,31,2.7,1858,-22.3,,0.0,0.0,Wonter,No Holiday,Yes,1155235,179
6315,17/06/2018,-9,12.0,58,1.7,1403,3.9,0.64,0.1,0.1,Summer,No Holiday,No,618834,42
6316,18/07/2018,20,28.8,66,1.9,1209,21.8,0.09,0.0,0.0,Sumer,No Holiday,Yes,11725671,2193
6317,13/06/2018,10,23.0,57,2.2,1145,14.0,1.1,0.0,0.0,Summr,No Holiday,Yes,7273604,1303
6318,26/11/2018,17,11.4,48,0.4,706,0.7,0.24,0.0,0.0,Autum,No Holiday,Yes,6707130,1223
6319,28/01/2018,7,-8.0,39,1.9,2000,-19.5,0.0,0.0,0.0,Winteer,No Holiday,Yes,471088,44
6320,5/8/2018,1,27.7,83,2.7,1128,24.5,0.0,0.0,0.0,Summer,No Holiday,Yes,4678733,754
6321,27/11/2018,-7,12.5,57,1.8,1377,5.2,0.58,0.1,0.1,Autum,Holiday,Yes,4249520,651
6322,25/08/2018,7,23.7,76,1.9,1281,19.2,0.08,0.0,0.0,Sumer,No Holiday,Yes,2981542,513
6323,17/06/2018,7,19.6,75,0.9,884,15.0,0.42,0.0,0.0,Summr,No Holiday,Yes,2485473,446
6324,14/06/2018,3,20.8,73,0.7,756,15.7,0.0,0.0,0.0,Summmer,No Holiday,Yes,1932945,285
6325,11/7/2018,0,24.6,96,0.7,308,23.9,0.0,0.5,0.0,Sumer,No Holiday,Yes,1417096,254
6326,25/09/2018,21,18.5,48,1.0,2000,7.2,0.0,0.0,0.0,Autum,Holiday,Yes,7848886,1536
6327,23/03/2018,15,12.1,30,3.0,1120,-4.9,2.41,0.0,0.0,Spriing,No Holiday,Yes,4611243,878
6328,4/9/2018,14,27.4,52,3.8,1998,16.6,2.67,0.0,0.0,Auttumn,No Holiday,Yes,5357995,1019
6329,20/12/2017,-5,13.4,57,1.8,1428,4.9,0.47,0.0,0.1,Sprng,Holiday,Yes,3892323,590
6330,9/5/2018,5,9.5,65,0.9,2000,3.2,0.0,0.0,0.0,Spriing,No Holiday,Yes,1233731,205
6331,1/5/2018,12,13.2,59,,1399,3.3,,,0.1,Spriing,Holiday,Yes,1138949,65
6332,28/12/2017,3,-6.0,32,2.5,2000,-20.0,,0.0,0.0,Wintr,No Holiday,Yes,657901,77
6333,1/4/2018,15,,63,2.2,687,11.0,0.72,,0.0,Spring,No Holiday,Yes,7419656,1365
6334,24/08/2018,8,24.4,86,1.7,2000,21.8,0.13,0.0,0.0,Sumer,No Holiday,Yes,3187276,587
6335,10/7/2018,21,25.1,86,0.3,870,22.5,0.0,0.0,0.0,Sumer,No Holiday,Yes,7286399,1326
6336,19/01/2018,6,-1.8,49,1.4,1359,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1329095,149
6337,6/7/2018,22,22.5,54,2.1,2000,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes,9752690,1884
6338,17/06/2018,9,22.5,66,1.2,605,15.8,0.97,0.0,0.0,Summr,No Holiday,Yes,5334222,961
6339,10/9/2018,16,27.5,39,1.5,2000,12.3,,0.0,0.0,Autmn,No Holiday,Yes,8094458,1534
6340,1/11/2018,18,11.8,43,1.3,1995,-0.3,,0.0,0.0,Autum,No Holiday,Yes,11574981,2278
6341,12/8/2018,22,28.8,79,0.2,1604,24.7,0.0,0.0,0.0,Sumer,No Holiday,Yes,6413662,1200
6342,4/7/2018,19,28.2,64,2.8,1978,20.7,0.5,0.0,0.0,Sumer,No Holiday,Yes,14533436,2778
6343,22/07/2018,17,37.6,33,2.1,1837,18.5,1.82,0.0,0.0,Sumer,No Holiday,Yes,5565774,981
6344,28/10/2018,13,12.1,75,1.2,1775,7.7,0.99,0.0,0.0,Autum,No Holiday,Yes,4926271,873
6345,26/07/2018,18,33.2,59,,1069,24.0,0.99,0.0,0.0,Summr,No Holiday,Yes,12788146,2380
6346,5/3/2018,21,,59,1.5,2000,-4.1,,0.0,0.0,Spriing,No Holiday,Yes,3197839,585
6347,3/10/2018,1,13.8,75,0.5,2000,9.4,0.0,0.0,0.0,Auttumn,Holiday,Yes,5466714,964
6348,1/3/2018,15,1.6,35,4.5,1567,-12.2,2.54,0.0,0.0,Spring,Holiday,Yes,2868523,445
6349,6/11/2018,16,16.6,55,1.3,334,7.5,,0.0,0.0,Autmn,No Holiday,No,590512,0
6350,25/01/2018,-9,11.9,58,1.8,1423,4.7,,0.1,0.1,Winteer,Holiday,No,448515,48
6351,25/11/2018,7,1.3,96,0.9,198,0.7,0.0,0.0,2.5,Autum,No Holiday,Yes,948079,148
6352,14/11/2018,12,14.2,45,0.9,1531,2.4,1.86,,0.0,Autumn,No Holiday,Yes,5405484,998
6353,4/10/2018,16,25.1,41,1.0,2000,10.9,1.22,0.0,0.0,Autum,No Holiday,No,163698,0
6354,17/12/2017,8,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1459832,94
6355,27/09/2018,0,16.7,50,1.7,2000,6.2,0.0,0.0,0.0,Auttumn,No Holiday,Yes,4036365,778
6356,12/10/2018,18,14.3,46,1.3,2000,2.8,0.16,0.0,0.0,Autmn,No Holiday,Yes,13513506,2604
6357,24/10/2018,1,10.2,84,1.2,1036,7.6,0.0,0.0,0.0,Auttumn,No Holiday,Yes,3616284,582
6358,30/04/2018,-8,12.7,57,1.8,1406,5.6,0.51,,0.1,Spring,Holiday,No,7602996,1341
6359,28/06/2018,15,26.4,76,,1370,21.8,1.01,0.0,0.0,Summer,No Holiday,Yes,6788475,1259
6360,12/10/2018,7,5.3,73,0.7,2000,0.8,0.01,0.0,0.0,Auttumn,No Holiday,Yes,6527965,1164
6361,5/7/2018,2,23.6,80,,879,19.9,0.0,0.0,0.0,Summmer,No Holiday,Yes,3883184,616
6362,22/02/2018,-1,12.8,59,1.7,1386,3.2,0.58,0.3,0.1,Wonter,No Holiday,Yes,3003919,454
6363,6/9/2018,0,22.5,83,0.5,1593,19.4,0.0,0.0,0.0,Autmn,No Holiday,Yes,5740143,981
6364,17/05/2018,11,20.4,98,0.9,300,20.0,0.25,2.5,0.0,Spring,No Holiday,Yes,1654475,180
6365,13/01/2018,1,-6.5,45,0.5,1964,-16.4,0.0,0.0,0.0,Wintr,No Holiday,Yes,1609484,179
6366,17/03/2018,1,3.0,52,0.7,2000,-5.9,0.0,,0.0,Spring,No Holiday,Yes,2591689,391
6367,7/6/2018,0,19.6,82,1.7,628,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,5302991,1026
6368,15/07/2018,-3,13.1,59,1.8,1426,4.4,0.61,0.2,0.1,Spring,Holiday,Yes,9885530,1913
6369,6/2/2018,14,-7.0,26,4.4,1986,-23.3,2.24,0.0,0.0,Wintr,No Holiday,Yes,1056492,138
6370,19/09/2018,19,23.5,58,0.4,1836,14.7,0.0,0.0,0.0,Autum,No Holiday,No,760536,0
6371,4/12/2017,22,-5.3,45,2.5,2000,-15.3,,0.0,0.0,Wintr,No Holiday,Yes,2548578,332
6372,20/10/2018,0,11.3,71,1.2,1997,6.2,0.0,,0.0,Autum,No Holiday,Yes,3927439,611
6373,12/12/2017,11,11.7,59,11.0,1482,4.4,0.64,,0.1,Autmn,Holiday,No,4484668,791
6374,21/03/2018,18,2.0,77,1.3,2000,-1.6,0.07,0.0,0.0,Spring,No Holiday,Yes,3911765,602
6375,1/11/2018,-7,13.4,58,1.7,1431,3.6,0.63,,0.1,Winter,No Holiday,No,1425054,98
6376,7/1/2018,0,-3.8,48,0.7,1574,-13.2,0.0,,0.0,Winter,No Holiday,Yes,1338294,178
6377,24/04/2018,23,9.6,44,0.7,2000,-2.0,0.0,0.0,0.0,Sproing,No Holiday,Yes,4515128,758
6378,26/08/2018,7,20.7,85,0.5,1052,18.0,0.11,0.0,0.0,Summmer,No Holiday,Yes,2071910,345
6379,29/03/2018,-9,13.4,59,1.7,1446,4.5,0.52,0.1,0.1,Summer,No Holiday,No,1100540,44
6380,14/10/2018,1,9.5,65,0.9,990,3.2,0.0,0.0,0.0,Auttumn,No Holiday,Yes,3463721,630
6381,23/07/2018,11,32.7,48,2.2,1908,20.2,,0.0,0.0,Summr,No Holiday,Yes,3396861,658
6382,10/4/2018,18,19.7,52,7.2,2000,9.5,0.2,0.0,0.0,Spriing,No Holiday,Yes,9310645,1804
6383,5/5/2018,12,21.9,35,3.4,1586,5.7,2.74,0.0,0.0,Sprng,No Holiday,Yes,6710445,1304
6384,10/9/2018,-5,13.3,59,1.8,1370,5.2,0.64,0.3,0.1,Sumer,No Holiday,Yes,6996918,1263
6385,4/5/2018,11,17.2,35,3.6,1731,1.5,2.93,0.0,0.0,Sprng,No Holiday,Yes,5955779,1021
6386,7/11/2018,8,11.3,89,1.1,279,9.5,0.01,0.0,0.0,Auttumn,No Holiday,Yes,6894464,1182
6387,26/06/2018,-8,13.3,58,1.7,1407,3.4,0.55,0.1,0.1,Summr,No Holiday,Yes,13643055,2622
6388,12/8/2018,6,27.2,66,0.9,2000,20.2,0.0,0.0,0.0,Summmer,No Holiday,Yes,1604725,252
6389,20/06/2018,-6,12.0,58,1.7,1385,4.3,0.57,0.1,0.1,Autumn,No Holiday,Yes,4156826,635
6390,3/5/2018,2,7.3,86,1.7,2000,5.1,0.0,0.0,0.0,Spriing,No Holiday,Yes,1483880,239
6391,13/05/2018,21,14.1,86,0.9,535,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes,8133567,1550
6392,19/03/2018,20,8.3,47,3.1,2000,-2.3,0.0,0.0,0.0,Sproing,No Holiday,Yes,3901524,722
6393,30/12/2017,15,4.3,61,0.7,274,-2.5,0.23,0.0,0.0,Winter,No Holiday,Yes,2096296,356
6394,8/9/2018,23,20.7,52,1.4,2000,10.4,0.0,0.0,0.0,Autum,No Holiday,Yes,6085163,1149
6395,25/10/2018,7,7.3,85,1.4,1039,4.9,0.0,0.0,0.0,Autmn,No Holiday,Yes,6449605,1202
6396,15/10/2018,18,18.0,66,2.3,554,11.5,0.1,0.0,0.0,Autumn,No Holiday,Yes,14041500,2643
6397,21/07/2018,10,31.4,51,1.1,847,20.0,,0.0,0.0,Summr,No Holiday,Yes,4560529,731
6398,20/11/2018,4,1.3,48,0.5,2000,-8.5,0.0,0.0,0.0,Autmn,No Holiday,Yes,1000324,137
6399,16/07/2018,7,24.5,73,0.9,1901,19.3,,0.0,0.0,Summer,No Holiday,Yes,7827445,1385
6400,26/05/2018,10,23.2,41,1.1,1440,9.2,,0.0,0.0,Spring,No Holiday,Yes,5618049,990
6401,15/12/2017,13,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,Wonter,No Holiday,Yes,1738497,305
6402,24/08/2018,15,24.0,94,3.1,1188,22.9,0.41,0.5,0.0,Summmer,No Holiday,Yes,2258253,398
6403,15/04/2018,12,12.5,53,,1324,3.1,2.52,0.0,0.0,Sprng,No Holiday,Yes,5948926,1099
6404,23/01/2018,0,-5.3,77,3.8,894,-8.7,0.0,0.0,1.0,Wonter,No Holiday,Yes,1265297,109
6405,18/06/2018,22,22.9,56,1.3,1927,13.6,0.0,0.0,0.0,Sumer,No Holiday,Yes,7807113,1438
6406,23/04/2018,14,9.4,96,2.6,304,8.7,0.39,4.0,0.0,Spring,No Holiday,Yes,415159,13
6407,7/4/2018,20,4.2,44,4.1,2000,-6.9,0.0,0.0,0.0,Sprng,No Holiday,Yes,2482541,433
6408,14/05/2018,21,20.5,67,1.4,357,14.1,0.0,0.0,0.0,Spriing,No Holiday,Yes,10001457,1894
6409,9/2/2018,-1,12.6,58,1.7,1415,4.1,0.54,0.3,0.1,Autumn,Holiday,Yes,12302678,2264
6410,2/10/2018,17,21.2,40,,2000,7.0,0.98,0.0,0.0,Auttumn,No Holiday,No,668139,0
6411,19/10/2018,23,11.7,70,1.7,2000,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,5706824,1049
6412,14/05/2018,8,13.8,79,0.9,313,10.2,0.44,0.0,0.0,Spriing,No Holiday,Yes,10948304,2064
6413,13/03/2018,-6,13.4,58,1.7,1414,4.0,0.5,0.2,0.1,Sumer,Holiday,No,1864237,184
6414,23/02/2018,23,5.5,80,2.7,258,2.3,0.0,0.0,0.0,Winteer,No Holiday,Yes,2195485,248
6415,14/07/2018,11,29.0,65,2.0,1642,21.7,2.22,0.0,0.0,Summr,No Holiday,Yes,4833626,913
6416,10/10/2018,13,14.3,43,3.6,1995,1.8,1.86,0.0,0.0,Autum,No Holiday,Yes,5191013,1012
6417,28/07/2018,13,34.2,58,1.8,933,24.7,1.33,0.0,0.0,Summer,No Holiday,Yes,3757721,702
